image_location,class
NINCO_popular_datasets_subsamples/Species/Species_105_cylindropuntia_imbricata_6225679.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_106_darlingtonia_californica_16486546.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_107_darlingtonia_californica_54892725.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_108_discaria_toumatou_38010233.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_109_drosera_rotundifolia_2314950.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_110_dudleya_virens_21579438.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_111_dudleya_virens_36508100.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_112_echinocereus_chloranthus_chloranthus_16246549.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_113_echinocereus_pectinatus_pectinatus_4720668.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_114_echinocereus_pectinatus_pectinatus_5026089.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_115_echinocereus_triglochidiatus_mojavensis_5927737.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_116_erysimum_franciscanum_71159120.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_117_escobaria_tuberculosa_1031935.JPG,Species
NINCO_popular_datasets_subsamples/Species/Species_118_escobaria_tuberculosa_39688311.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_119_eupatorium_serotinum_8382339.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_120_forestiera_pubescens_710185.JPG,Species
NINCO_popular_datasets_subsamples/Species/Species_121_gentiana_alba_7989671.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_122_gentiana_alba_92985987.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_123_geum_peckii_28532941.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_124_graptopetalum_bartramii_39725952.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_125_guaiacum_coulteri_44678524.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_126_iva_hayesiana_12494707.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_127_iva_hayesiana_13450368.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_128_jasione_montana_30194776.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_129_juniperus_turbinata_89300316.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_130_liatris_cylindracea_91424943.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_131_lilium_rubescens_25473184.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_132_lilium_rubescens_6987168.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_133_lophocereus_schottii_19804380.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_134_lophocereus_schottii_24240385.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_135_opuntia_humifusa_13148435.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_136_opuntia_stricta_2852062.JPG,Species
NINCO_popular_datasets_subsamples/Species/Species_137_pentagramma_triangularis_1218057.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_138_pinus_elliottii_20922557.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_139_pogonia_ophioglossoides_13668418.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_140_quercus_engelmannii_24258818.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_141_sagittaria_lancifolia_20084499.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_142_sagittaria_lancifolia_28996937.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_143_sarracenia_alata_12212875.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_144_sarracenia_leucophylla_10702945.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_145_scutellaria_parvula_35773119.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_146_scutellaria_parvula_41148622.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_147_scutellaria_parvula_44085259.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_148_sequoia_sempervirens_149939.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_149_silphium_perfoliatum_7268266.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_150_streptopus_lanceolatus_27846098.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_151_streptopus_lanceolatus_29888187.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_152_tecoma_stans_197076.JPG,Species
NINCO_popular_datasets_subsamples/Species/Species_153_tecoma_stans_8077780.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_154_thrinax_radiata_27458653.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_155_thrinax_radiata_4721825.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_156_thrinax_radiata_67014494.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_157_tillandsia_balbisiana_30127366.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_158_tillandsia_fasciculata_1214167.JPG,Species
NINCO_popular_datasets_subsamples/Species/Species_159_tripsacum_dactyloides_22761724.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_160_washingtonia_filifera_10329912.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_161_arcyria_denudata_24039460.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_162_ceratiomyxa_fruticulosa_13622231.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_163_fuligo_septica_7498369.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_164_hemitrichia_calyculata_29418180.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_165_leocarpus_fragilis_19535775.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_166_leocarpus_fragilis_9761910.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_167_metatrichia_vesparium_65845551.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_168_mucilago_crustacea_2504168.JPG,Species
NINCO_popular_datasets_subsamples/Species/Species_169_mucilago_crustacea_47726025.jpg,Species
NINCO_popular_datasets_subsamples/Species/Species_170_stemonitis_axifera_64281878.jpeg,Species
NINCO_popular_datasets_subsamples/Species/Species_171_tubifera_ferruginosa_6670400.jpeg,Species
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_000_n01443537_cardinal_tetra_Paracheirodon_axelrodi_0.99767953.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_001_n01443537_crucian_carp_Carassius_carassius_Carassius_vulgaris_0.99940515.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_002_n01704323_tooth_0.9914603.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_003_n01770081_bug_0.99997497.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_004_n01770081_herb_Paris_Paris_quadrifolia_0.998555.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_005_n01770081_mosquito_0.9998282.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_006_n01770081_nopal_0.99954504.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_007_n01784675_sea_feather_0.99974567.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_008_n01819313_cattle_egret_Bubulcus_ibis_0.9999479.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_009_n01819313_young_bird_0.99993026.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_010_n01910747_arthrogram_0.99541736.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_011_n01910747_dendrite_0.99721164.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_012_n01968897_millstone_0.9948225.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_013_n01968897_radicchio_0.9999163.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_014_n02074367_dolphin_0.9996773.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_015_n02074367_walrus_seahorse_sea_horse_0.9985207.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_016_n02317335_acorn_barnacle_rock_barnacle_Balanus_balanoides_0.9901484.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_017_n02319095_burdock_clotbur_0.9990656.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_018_n02454379_cockle_0.9976369.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_019_n02454379_giant_tortoise_0.9998708.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_020_n02606052_Blackburn_Blackburnian_warbler_Dendroica_fusca_0.99973696.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_021_n02606052_angelfish_0.99775153.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_022_n02655020_archerfish_Toxotes_jaculatrix_0.9968875.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_023_n02655020_gurnard_0.9999795.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_024_n02666196_backgammon_board_0.9865346.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_025_n02666196_bobbin_spool_reel_0.9999988.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_026_n02666196_candy_egg_0.99729973.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_027_n02666196_electrical_system_0.99885225.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_028_n02666196_olive_green_olive-green_0.9997032.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_029_n02666196_quadrate_0.9992036.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_030_n02672831_bellows_0.9995734.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_031_n02672831_bristle_brush_0.99351454.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_032_n02777292_ballet_dancer_0.99952316.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_033_n02777292_water_jump_0.99898094.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_034_n02783161_crayon_wax_crayon_0.9873827.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_035_n02786058_queen_0.9982761.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_036_n02786058_vitamin_B2_vitamin_G_riboflavin_lactoflavin_ovoflavin_hepatoflavin_0.99961925.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_037_n02786058_wrinkle_furrow_crease_crinkle_seam_line_0.99770325.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_038_n02791270_banner_streamer_0.99871886.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_039_n02808304_compress_0.9980375.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_040_n02808304_wrist_pad_0.9944752.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_041_n02841315_pitch_pipe_0.97990453.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_042_n02865351_rapier_tuck_0.9987374.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_043_n02877765_nonpareil_0.9414754.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_044_n02892767_foundation_garment_foundation_0.99996674.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_045_n02892767_panty_girdle_0.9997009.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_046_n02910353_bling_bling_bling_0.9999219.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_047_n02910353_enamel_0.99201655.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_048_n02910353_gold_plate_0.9990402.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_049_n02948072_caramel_0.99517065.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_050_n02965783_sights_0.99095786.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_051_n03000134_chair_0.99902105.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_052_n03000134_silver_tree_Tarrietia_argyrodendron_0.9992718.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_053_n03000684_water_scooter_sea_scooter_scooter_0.9970982.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_054_n03017168_candelabrum_candelabra_0.99943167.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_055_n03026506_dress_hat_high_hat_opera_hat_silk_hat_stovepipe_top_hat_topper_beaver_0.99991965.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_056_n03032252_box_office_ticket_office_ticket_booth_0.9980731.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_057_n03075370_ring_halo_annulus_doughnut_anchor_ring_0.99067605.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_058_n03075370_token_0.99417627.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_059_n03109150_brace_and_bit_0.9997106.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_060_n03134739_aphelion_0.99667406.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_061_n03134739_truffle_chocolate_truffle_0.95898926.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_062_n03134739_vitamin_C_C_ascorbic_acid_0.9976044.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_063_n03196217_diskette_floppy_floppy_disk_0.9983417.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_064_n03196217_matrix_0.9996221.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_065_n03207743_cloche_0.9999254.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_066_n03223299_casing_case_0.9979882.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_067_n03223299_grate_grating_0.9836923.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_068_n03223299_pedestrian_crossing_zebra_crossing_0.998836.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_069_n03240683_early_warning_system_0.99219817.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_070_n03291819_angle_of_refraction_0.99071926.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_071_n03297495_drill_press_0.9986389.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_072_n03314780_grains_of_paradise_Guinea_grains_Guinea_pepper_melagueta_pepper_Aframomum_melegueta_0.9933031.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_073_n03314780_shaving_brush_0.99971575.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_074_n03325584_tulle_0.99133766.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_075_n03344393_waterspout_0.99695456.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_076_n03347037_storm_window_storm_sash_0.9992224.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_077_n03376595_punt_0.99997914.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_078_n03376595_support_0.9997168.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_079_n03376595_tabletop_0.9974662.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_080_n03388043_mold_mould_0.99936897.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_081_n03388183_safety_razor_0.9900413.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_082_n03388183_straight_razor_0.96910024.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_083_n03400231_soap_dish_0.9992211.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_084_n03400231_sounder_0.99987614.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_085_n03445777_blastula_blastosphere_0.9982382.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_086_n03445777_egg_eggs_0.9706022.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_087_n03445777_softball_playground_ball_0.9804914.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_088_n03457902_gable_gable_end_gable_wall_0.9999286.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_089_n03457902_scaffolding_staging_0.99867505.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_090_n03467068_crapaud_South_American_bullfrog_Leptodactylus_pentadactylus_0.99993014.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_091_n03482405_suede_cloth_suede_0.9926635.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_092_n03482405_wicker_wickerwork_caning_0.99999774.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_093_n03483316_bullhorn_loud_hailer_loud-hailer_0.9995421.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_094_n03483316_butt_weld_butt-weld_0.99919504.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_095_n03483316_scanner_digital_scanner_image_scanner_0.99942636.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_096_n03483316_tonometer_0.9999542.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_097_n03494278_blinker_flasher_0.99455476.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_098_n03494278_brush_0.9652927.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_099_n03494278_link_data_link_0.99950874.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_100_n03494278_memory_device_storage_device_0.9987921.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_101_n03530642_broomcorn_millet_hog_millet_Panicum_miliaceum_0.9892357.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_102_n03530642_lentil_0.9804261.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_103_n03530642_ragweed_pollen_0.99993825.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_104_n03530642_stained-glass_window_0.99999964.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_105_n03584829_electric_mixer_0.99940777.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_106_n03584829_staple_gun_staplegun_tacker_0.9978911.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_107_n03598930_batik_0.99590755.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_108_n03598930_chip_poker_chip_0.9969229.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_109_n03598930_cookie_cutter_0.9972531.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_110_n03598930_oil_slick_0.9992668.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_111_n03598930_star_1.0.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_112_n03602883_handstamp_rubber_stamp_0.99943584.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_113_n03602883_tamp_tamper_tamping_bar_0.9969771.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_114_n03649909_atomizer_atomiser_spray_sprayer_nebulizer_nebuliser_0.9994791.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_115_n03649909_wagon_coaster_wagon_0.9931646.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_116_n03676483_capsule_0.99279505.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_117_n03717622_bricks_and_mortar_0.9959532.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_118_n03717622_stained-glass_window_0.99911314.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_119_n03720891_hairbrush_0.9999652.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_120_n03721384_barbecue_barbeque_0.9999391.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_121_n03724870_Pharaoh_Pharaoh_of_Egypt_0.99731207.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_122_n03729826_lollipop_sucker_all-day_sucker_0.96236837.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_123_n03733131_hula-hoop_0.9998105.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_124_n03733131_wicket_hoop_0.99939024.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_125_n03733281_African_oil_palm_Elaeis_guineensis_0.99997365.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_126_n03733281_adobe_adobe_brick_0.9999962.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_127_n03733281_concrete_0.9998073.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_128_n03733281_meander_0.9996691.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_129_n03733281_veld_veldt_0.99923205.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_130_n03742115_bay_window_bow_window_0.99292105.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_131_n03786901_stoup_stoop_0.99989676.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_132_n03788365_canyon_canon_0.99951077.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_133_n03794056_cheese_cutter_0.997965.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_134_n03794056_miter_box_mitre_box_0.99610364.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_135_n03794056_module_0.9996389.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_136_n03804744_rundle_spoke_rung_0.9991027.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_137_n03804744_swab_0.97480243.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_138_n03814639_benefactor_helper_0.99847394.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_139_n03814639_finger_plate_escutcheon_scutcheon_0.9981304.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_140_n03814906_bone_ivory_pearl_off-white_0.9951971.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_141_n03814906_gold_plate_0.9999143.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_142_n03825788_atomizer_atomiser_spray_sprayer_nebulizer_nebuliser_0.99822766.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_143_n03825788_jade_green_jade_0.98943627.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_144_n03843555_Guinness_0.96829903.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_145_n03843555_wheel_0.9892932.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_146_n03857828_ganglion_cell_gangliocyte_0.9950088.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_147_n03857828_printed_circuit_0.9999769.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_148_n03857828_wiring_0.99696547.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_149_n03884397_Chinese_puzzle_0.9996537.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_150_n03884397_kid_glove_suede_glove_0.9894077.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_151_n03884397_leather_strip_0.99390244.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_152_n03908714_alarm_warning_device_alarm_system_0.9488902.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_153_n03908714_horn_0.9989613.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_154_n03908714_panic_button_0.99764013.JPEG,ImageNet_O
NINCO_popular_datasets_subsamples/ImageNet_O/ImageNet_O_155_n03908714_paper_clip_paperclip_gem_clip_0.9976131.JPEG,ImageNet_O
