id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
34818850,Thu Sep 12 2019 19:11:46 GMT+0200 (GMT+2),2019-09-12,2019-09-12 17:11:46 UTC,Africa/Johannesburg,1030272,justinponder2505,Justin Ponder,2019-10-24 07:12:24 UTC,2019-11-03 19:05:21 UTC,research,,https://www.inaturalist.org/observations/34818850,https://static.inaturalist.org/photos/54847036/medium.jpg,,"",,4,0,false,3,"NC, ZA",-26.4204966008,20.6575419304,119,,,,119,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
35246013,2016/06/01 8:11 PM SAST,2016-06-01,2016-06-01 18:11:00 UTC,Africa/Johannesburg,676988,karoopixie,Marion Maclean,2019-11-03 18:15:50 UTC,2019-12-21 00:41:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35246013,https://inaturalist-open-data.s3.amazonaws.com/photos/55555499/medium.jpg,,"",,5,0,false,,"Rietvlei nr 2, Montagu, WC",-33.7503773844,20.1975857121,4,,,,4,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
35530505,2019/09/13 7:51 AM CEST,2019-09-13,2019-09-13 05:51:00 UTC,Berlin,1374169,felix_riegel,Felix Riegel,2019-11-10 15:28:52 UTC,2022-10-12 23:34:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35530505,https://inaturalist-open-data.s3.amazonaws.com/photos/56034253/medium.jpeg,,Caracal caracal,"",3,0,false,,"Hammerstein, Gibeon, Hardap, Namibia",-24.8731641,16.1781217101,,,,,,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
35693673,2019-11-14,2019-11-14,,Pretoria,67428,peterslingsby,Peter Slingsby,2019-11-15 05:29:09 UTC,2021-04-28 14:13:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35693673,https://inaturalist-open-data.s3.amazonaws.com/photos/56314641/medium.jpg,,"",Sighting and photos by Beth Kingma and posted with her permission ,10,0,false,2,LowerTokai Forest,-34.0540205524,18.4324950725,263,,,,263,,open,false,gps,gps,Caracal caracal caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
35771468,2019/11/16 11:39 AM SAST,2019-11-16,2019-11-16 07:39:00 UTC,Pretoria,230520,michael_mcsweeney,Michael McSweeney,2019-11-17 11:33:08 UTC,2021-08-15 21:04:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35771468,https://inaturalist-open-data.s3.amazonaws.com/photos/56446391/medium.jpg,,"",,2,0,false,,"Muizenberg, Cape Town, 7945, South Africa",-34.1002114928,18.4648005552,8,,,,8,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
36311570,2019-12-03 7:25:12 AM GMT+02:00,2019-12-03,2019-12-03 05:25:12 UTC,Africa/Johannesburg,1176097,christiaan_viljoen,Christiaan Viljoen,2019-12-03 06:03:05 UTC,2019-12-07 07:39:46 UTC,research,CC-BY,https://www.inaturalist.org/observations/36311570,https://inaturalist-open-data.s3.amazonaws.com/photos/57385577/medium.jpg,,"",,8,0,false,2,"Aberdeen Plain, South Africa",-33.4400770328,25.7652800158,196,,,,196,,open,false,gps,gps,Caracal caracal caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
36705324,2019/12/15 4:05 PM SAST,2019-12-15,2019-12-15 14:05:00 UTC,Africa/Johannesburg,849813,jeremygilmore,Jeremy Gilmore,2019-12-16 17:00:34 UTC,2021-06-09 13:47:21 UTC,research,CC-BY,https://www.inaturalist.org/observations/36705324,https://inaturalist-open-data.s3.amazonaws.com/photos/58060804/medium.jpeg,,"",I saw him running alongside the river bed while we were driving. We pulled over as soon as possible and I grabbed my camera and took this shot. He might have already gone behind the bushes by the time I managed to get the photo.,1,0,false,,"Michelle's Pass (R43), Ceres, Western Cape, South Africa",-33.3990063805,19.2884375995,500,,,,500,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
36799014,2019-11-05 5:31:58 PM GMT+02:00,2019-11-05,2019-11-05 15:31:58 UTC,Africa/Johannesburg,1653038,dewald2,Dewald du Plessis,2019-12-20 13:55:05 UTC,2019-12-20 16:47:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36799014,https://static.inaturalist.org/photos/58229522/medium.jpeg,,"",,1,0,false,2,Jack's Camp,-20.4956408326,25.184474811,263,,,,263,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
36799021,2019-11-12 2:49:15 PM GMT+02:00,2019-11-12,2019-11-12 12:49:15 UTC,Africa/Johannesburg,1653038,dewald2,Dewald du Plessis,2019-12-20 13:55:52 UTC,2019-12-20 16:47:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36799021,https://static.inaturalist.org/photos/58229548/medium.jpeg,,"",,1,0,false,2,Jack's Camp,-20.4956408326,25.184474811,263,,,,263,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
36799036,2019-11-12 4:18:12 PM GMT+02:00,2019-11-12,2019-11-12 14:18:12 UTC,Africa/Johannesburg,1653038,dewald2,Dewald du Plessis,2019-12-20 13:57:29 UTC,2019-12-20 16:47:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36799036,https://static.inaturalist.org/photos/58229591/medium.jpeg,,"",,1,0,false,2,Jack's Camp,-20.4956408326,25.184474811,263,,,,263,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
36850598,2019/12/13 3:58 PM SAST,2019-12-13,2019-12-13 13:58:00 UTC,Africa/Johannesburg,672744,muisvoel,Peter Thompson,2019-12-22 12:20:21 UTC,2020-01-23 05:04:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36850598,https://inaturalist-open-data.s3.amazonaws.com/photos/58319857/medium.jpg,,"",,6,0,false,,Addo,-33.4390141297,25.7772241951,3,,,,3,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
38624969,2019/11/16 11:31 AM SAST,2019-11-16,2019-11-16 07:31:00 UTC,Pretoria,230520,michael_mcsweeney,Michael McSweeney,2020-02-14 03:08:37 UTC,2021-08-15 21:04:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38624969,https://inaturalist-open-data.s3.amazonaws.com/photos/61413575/medium.jpg,,"",,7,0,false,,"Silver Mine (Nature Reserve), Cape Town, South Africa",-34.0997237315,18.4641397937,15,,,,15,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
38632399,2020-01-30 6:12:43 AM GMT+02:00,2020-01-30,2020-01-30 04:12:43 UTC,Africa/Johannesburg,1176097,christiaan_viljoen,Christiaan Viljoen,2020-02-14 10:44:43 UTC,2020-04-07 16:22:01 UTC,research,CC-BY,https://www.inaturalist.org/observations/38632399,https://inaturalist-open-data.s3.amazonaws.com/photos/61427348/medium.jpeg,,"",,4,0,false,2,"Aberdeen Plain, South Africa",-33.4398031322,25.7654704526,31,,,,31,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
40742151,Thu Jan 17 2019 10:37:02 GMT+0200 (GMT+2),2019-01-17,2019-01-17 08:37:02 UTC,Africa/Johannesburg,2655360,conoreastment,Conor Eastment,2020-03-26 09:15:35 UTC,2020-03-26 13:24:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40742151,https://inaturalist-open-data.s3.amazonaws.com/photos/64589464/medium.jpg,,"",,3,0,false,3,"WC, ZA",-33.2301666667,18.1616278333,,,,,,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
41294829,2018/04/13 3:03 PM SAST,2018-04-13,2018-04-13 13:03:00 UTC,Africa/Johannesburg,1996308,mishb93,Mish,2020-04-03 14:24:45 UTC,2020-04-05 00:20:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41294829,https://inaturalist-open-data.s3.amazonaws.com/photos/65496844/medium.png,,"",,3,0,false,,"Overberg District Municipality, South Africa",-34.4161449129,19.4424810324,1129,,,,1129,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
41411492,2007/06/30 5:19 PM PDT,2007-06-30,2007-07-01 00:19:00 UTC,Pacific Time (US & Canada),459348,johndreynolds,John D Reynolds,2020-04-05 01:21:27 UTC,2022-10-08 23:16:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41411492,https://inaturalist-open-data.s3.amazonaws.com/photos/65690803/medium.jpg,,"2007, mammals, South Africa",Addo Elephant National Park,4,0,false,,"Western District, South Africa",-33.5117469365,25.7741878639,3906,,,,3906,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
41981602,Tue Feb 11 2020 04:27:57 GMT+0000 (GMT),2020-02-11,2020-02-11 04:27:57 UTC,UTC,1615285,thelandlover,"",2020-04-12 08:24:37 UTC,2021-01-04 19:11:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41981602,https://inaturalist-open-data.s3.amazonaws.com/photos/66627591/medium.jpg,,"",,5,0,false,3,"NC, ZA",-25.766085,20.000485,,,,,,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
42212305,2019/12/01 11:07 PM SAST,2019-12-01,2019-12-01 21:07:00 UTC,Africa/Johannesburg,903661,bluehillescape,Alan Lee,2020-04-15 02:43:35 UTC,2020-10-31 19:34:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42212305,https://inaturalist-open-data.s3.amazonaws.com/photos/67011021/medium.jpeg,,"","",3,0,false,,"-33.595896°,  23.405821°",-33.595896,23.405821,50,,,,50,,open,false,,"",Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
42296527,Wed Apr 15 2020 12:08:29 GMT+0200 (GMT+2),2020-04-15,2020-04-15 10:08:29 UTC,Pretoria,10242,keiheyns,King Kei,2020-04-16 06:31:21 UTC,2022-07-22 10:25:54 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/42296527,https://inaturalist-open-data.s3.amazonaws.com/photos/67152183/medium.jpg,,"",,4,0,false,3,"Plettenberg Bay, WC, ZA",-34.0952805,23.28171667,6,,,,6,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
42677648,2020/03/12 06:36 AM SAST,2020-03-12,2020-03-12 04:36:00 UTC,Africa/Johannesburg,676988,karoopixie,Marion Maclean,2020-04-20 16:36:06 UTC,2020-09-01 08:29:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42677648,https://static.inaturalist.org/photos/67779608/medium.gif,,"","The crows alerted me to the presence of a Something.  And look what it was!!!  Magnificent sight, quite took my breath away...

I have slowed the gif down a tiny bit otherwise it's hard to see.  The light was low and the photographer a tad excited.",2,0,false,,"Cape Winelands, ZA-WC, ZA",-33.9423810835,20.2024497208,2,,,,28902,obscured,open,true,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
43280110,2020/04/24 1:23 PM SAST,2020-04-24,2020-04-24 11:23:00 UTC,Pretoria,9957,jacquesmerwe923,Jacques van der Merwe,2020-04-25 08:59:43 UTC,2021-07-15 08:57:23 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/43280110,https://inaturalist-open-data.s3.amazonaws.com/photos/68694117/medium.jpeg,,"",Maybe? Or a fox? ,1,0,false,,"West Coast DC, South Africa",-33.481876,18.496923,5,,,,5,,open,false,,"",Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
44156249,2020/04/25 4:38 AM SAST,2020-04-25,2020-04-25 02:38:00 UTC,Africa/Johannesburg,903661,bluehillescape,Alan Lee,2020-04-28 18:37:56 UTC,2020-10-31 19:05:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44156249,https://inaturalist-open-data.s3.amazonaws.com/photos/70009083/medium.jpeg,,"",,6,0,false,,"East Road Saddle, Blue Hill Nature Reserve",-33.5862332624,23.4328413771,61,,,,61,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
46006209,Sun Dec 22 2019 16:02:12 GMT+0200 (GMT+2),2019-12-22,2019-12-22 14:02:12 UTC,Africa/Johannesburg,1575232,teyounce,"",2020-05-15 20:03:15 UTC,2020-05-16 03:57:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46006209,https://inaturalist-open-data.s3.amazonaws.com/photos/72967247/medium.jpg,,"",,4,0,false,3,"Totius Way, Cape Town, WC, ZA",-33.8786269588,18.5979148679,357,,,,357,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
46086851,2019/09/05 9:39 AM UTC,2019-09-05,,UTC,1030272,justinponder2505,Justin Ponder,2020-05-16 14:43:27 UTC,2022-04-03 07:37:25 UTC,research,,https://www.inaturalist.org/observations/46086851,https://static.inaturalist.org/photos/73094645/medium.jpeg,,"",,5,0,false,,"Benede Oranje, South Africa",-26.3509068102,20.7116533857,15,,,,15,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
46723896,2018/12/19 4:20 PM SAST,2018-12-19,2018-12-19 14:20:00 UTC,Pretoria,1280395,yvettevanwijk1941,YvettevW,2020-05-21 14:22:52 UTC,2020-06-11 15:10:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46723896,https://inaturalist-open-data.s3.amazonaws.com/photos/74104134/medium.jpg,,"","",4,0,false,,"Wargundy Bloody Hell, Hoekwil, Wilderness, South Africa",-33.970861882,22.6068325886,5,,,,5,,open,false,,"",Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
46724044,2019/03/05 12:05 PM SAST,2019-03-05,2019-03-05 10:05:00 UTC,Pretoria,1280395,yvettevanwijk1941,YvettevW,2020-05-21 14:24:11 UTC,2022-02-21 11:25:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46724044,https://inaturalist-open-data.s3.amazonaws.com/photos/74104698/medium.jpg,,"",M2E150A1L208-0.0-0.0,5,0,false,,"Wargundy Bloody Hell, Hoekwil, Wilderness, South Africa",-33.970861882,22.6068325886,5,,,,5,,open,false,,"",Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
47092684,2019/01/18 1:55 PM HST,2019-01-18,2019-01-18 23:55:00 UTC,Hawaii,1653038,dewald2,Dewald du Plessis,2020-05-24 10:40:09 UTC,2020-06-12 12:06:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47092684,https://static.inaturalist.org/photos/74671999/medium.jpeg,,"",Skin used by Juc-|'hoansi for cloak,1,0,false,,"Tutume, BW-CE, BW",-20.4632699401,25.1162776178,216,,,,30472,obscured,open,true,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
47719733,2020/05/24 6:13 AM SAST,2020-05-24,2020-05-24 04:13:00 UTC,Pretoria,1127564,kevinatbrakputs,Kevin Murray,2020-05-29 11:23:36 UTC,2021-04-20 06:31:54 UTC,research,CC-BY,https://www.inaturalist.org/observations/47719733,https://inaturalist-open-data.s3.amazonaws.com/photos/75696434/medium.jpeg,,"","For scat deposited, see

https://www.inaturalist.org/observations/47719734

For examination of scat by a caracal 1 h 50 mins after it was deposited, see

https://www.inaturalist.org/observations/47719738
",8,0,false,,"Namakwa, ZA-NC, ZA",-29.9741567115,17.5197127241,10,,,,29433,obscured,open,true,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
47719734,2020/05/29 10:57 AM SAST,2020-05-29,2020-05-29 08:57:00 UTC,Pretoria,1127564,kevinatbrakputs,Kevin Murray,2020-05-29 11:23:36 UTC,2021-04-20 06:31:49 UTC,research,CC-BY,https://www.inaturalist.org/observations/47719734,https://inaturalist-open-data.s3.amazonaws.com/photos/75696480/medium.jpg,,"","Contents: Mainly hair, few bones, grass

For the caracal depositing the above scat, see

https://www.inaturalist.org/observations/47719733

For examination of above scat by a caracal 1 h 50 mins after it was deposited, see

https://www.inaturalist.org/observations/47719738
",5,0,false,,"Namakwa, ZA-NC, ZA",-29.8090619488,17.4462222444,10,,,,29433,obscured,open,true,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
47719738,2020/05/24 8:03 AM SAST,2020-05-24,2020-05-24 06:03:00 UTC,Pretoria,1127564,kevinatbrakputs,Kevin Murray,2020-05-29 11:23:38 UTC,2021-04-20 06:31:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/47719738,https://inaturalist-open-data.s3.amazonaws.com/photos/75696512/medium.jpeg,,"","For the caracal depositing the scat being examined by the caracal above, see

https://www.inaturalist.org/observations/47719733

For scat deposited, see

https://www.inaturalist.org/observations/47719734
",8,0,false,,"Namakwa, ZA-NC, ZA",-29.940826654,17.46964365,10,,,,29433,obscured,open,true,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
48159475,2020/05/23 9:17 PM UTC,2020-05-23,,UTC,2294713,kuba17,Kuba Miszewski,2020-06-01 19:58:59 UTC,2020-06-02 05:31:42 UTC,research,,https://www.inaturalist.org/observations/48159475,https://static.inaturalist.org/photos/76398875/medium.jpeg,,Capture Cam,Lynx,4,0,false,,"Cape Winelands, South Africa",-33.6803230866,19.0681433095,8,,,,8,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
48159479,2020/05/23 7:30 PM UTC,2020-05-23,,UTC,2294713,kuba17,Kuba Miszewski,2020-06-01 19:59:00 UTC,2020-06-02 05:32:30 UTC,research,,https://www.inaturalist.org/observations/48159479,https://static.inaturalist.org/photos/76398955/medium.jpeg,,Capture Cam,Lynx,4,0,false,,"Cape Winelands, South Africa",-33.6803454064,19.0681915893,8,,,,8,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
48159482,2020/05/23 6:53 PM UTC,2020-05-23,,UTC,2294713,kuba17,Kuba Miszewski,2020-06-01 19:59:02 UTC,2020-06-13 07:06:17 UTC,research,,https://www.inaturalist.org/observations/48159482,https://static.inaturalist.org/photos/76399000/medium.jpeg,,Capture Cam,Lynx,4,0,false,,"Cape Winelands, South Africa",-33.6803275505,19.0682237758,8,,,,8,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
48216234,2020/01/15 7:44 PM GMT,2020-01-15,2020-01-15 19:44:00 UTC,Edinburgh,3110291,sitszasadam,"",2020-06-02 09:40:43 UTC,2021-08-15 21:03:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48216234,https://inaturalist-open-data.s3.amazonaws.com/photos/76494119/medium.jpeg,,"","",6,0,false,,"Mata Mata, Kgalagadi Transfrontier Park, South Africa",-25.765997,20.000907,63,,,,63,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
48231255,2020/05/09 7:32 AM UTC,2020-05-09,,UTC,1364446,bullwooding,"",2020-06-02 13:49:22 UTC,2020-06-02 20:15:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48231255,https://inaturalist-open-data.s3.amazonaws.com/photos/76518052/medium.jpeg,,"",,3,0,false,,South Africa,-33.4803159,19.0586947,5052,,,,5052,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
55197090,2015/10/16 8:28 AM CEST,2015-10-16,2015-10-16 06:28:00 UTC,Amsterdam,280011,galewski,Thomas Galewski,2020-08-02 20:00:13 UTC,2021-01-04 19:10:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55197090,https://inaturalist-open-data.s3.amazonaws.com/photos/87873455/medium.jpeg,,"",,3,0,false,,"Benede Oranje, Afrique du Sud",-26.022677006,20.3712266557,31250,,,,31250,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
55769391,2015/01/26 10:46 PM PST,2015-01-26,2015-01-27 06:46:00 UTC,Pacific Time (US & Canada),1831095,douglasriverside,Douglas J. Long,2020-08-08 05:48:18 UTC,2022-09-05 12:45:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55769391,https://inaturalist-open-data.s3.amazonaws.com/photos/88826823/medium.jpg,,"",Photo provided by P.M. Schulz of the KKBR.,3,0,false,,"Lulufontein, Klein Karoo Biosphere Reserves, Ladismith, Western Cape, South Africa",-33.6529595397,21.1427022464,4,,,,4,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
55769443,2015/11/16 10:48 PM PST,2015-11-16,2015-11-17 06:48:00 UTC,Pacific Time (US & Canada),1831095,douglasriverside,Douglas J. Long,2020-08-08 05:49:39 UTC,2021-01-16 20:19:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55769443,https://inaturalist-open-data.s3.amazonaws.com/photos/88826921/medium.jpg,,"",Photo provided by P.M. Schulz of the KKBR.,1,0,false,,"Lulufontein, Klein Karoo Biosphere Reserves, Ladismith, Western Cape, South Africa",-33.6529909997,21.1429308797,8,,,,8,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
55769486,2015/03/25 10:49 PM PDT,2015-03-25,2015-03-26 05:49:00 UTC,Pacific Time (US & Canada),1831095,douglasriverside,Douglas J. Long,2020-08-08 05:51:10 UTC,2022-09-05 12:45:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55769486,https://inaturalist-open-data.s3.amazonaws.com/photos/88827007/medium.jpg,,"",Photo provided by P.M. Schulz of the KKBR.,4,0,false,,"Lulufontein, Klein Karoo Biosphere Reserves, Ladismith, Western Cape, South Africa",-33.652947482,21.1430365313,4,,,,4,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
55809407,2017/04/03 9:34 AM PDT,2017-04-03,2017-04-03 16:34:00 UTC,Pacific Time (US & Canada),1831095,douglasriverside,Douglas J. Long,2020-08-08 16:37:02 UTC,2021-01-16 20:10:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55809407,https://inaturalist-open-data.s3.amazonaws.com/photos/88891950/medium.jpeg,,"",Photo provided by P.M. Schulz of the KKBR.,6,0,false,,"Lulufontein, Klein Karoo Biosphere Reserves, Ladismith, Western Cape, South Africa",-33.6530268252,21.1426977076,4,,,,4,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
56303124,2018/06/08 4:03 AM SAST,2018-06-08,2018-06-08 02:03:00 UTC,Africa/Johannesburg,1078067,roelofvdb,Roelof van der Breggen,2020-08-13 09:06:26 UTC,2020-08-14 00:35:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56303124,https://inaturalist-open-data.s3.amazonaws.com/photos/89715688/medium.jpg,,"2018, Bela Bela, Caracal, Carinvores, Date, June, Lekkerleef, Place, Southern African Mammals, Year, car02",,3,0,false,,"Bosveld, South Africa",-24.8443994483,28.1220794091,61,,,,61,,open,false,,,caracal d'afrique du sud,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
56303125,2015/06/21 2:38 PM SAST,2015-06-21,2015-06-21 12:38:00 UTC,Africa/Johannesburg,1078067,roelofvdb,Roelof van der Breggen,2020-08-13 09:06:26 UTC,2020-08-14 00:35:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56303125,https://inaturalist-open-data.s3.amazonaws.com/photos/89715797/medium.jpg,,"","",3,0,false,,"Motheo, South Africa",-28.955774082,27.4275318549,61,,,,61,,open,false,,,caracal d'afrique du sud,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
56396398,2020/08/07 4:29 PM SAST,2020-08-07,2020-08-07 14:29:00 UTC,Pretoria,673129,muonmo,Marian Oliver,2020-08-14 08:35:57 UTC,2020-09-20 17:18:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56396398,https://inaturalist-open-data.s3.amazonaws.com/photos/89872904/medium.jpg,,"",,5,0,false,,"Scala Battery, Simon's Town",-34.1769341405,18.418247713,15,,,,15,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
56931388,2014-08-09 11:27:00 AM GMT+02:00,2014-08-09,2014-08-09 09:27:00 UTC,Africa/Johannesburg,3480424,simonlandolt,Simon Landolt,2020-08-19 13:48:43 UTC,2020-08-20 21:44:36 UTC,research,,https://www.inaturalist.org/observations/56931388,https://static.inaturalist.org/photos/90765146/medium.jpeg,,"",From a photo trap @ Atherstone Nature Reserve,5,0,false,2,"Thabazimbi Local Municipality, South Africa",-24.556455032,26.7478831485,230,,,,230,,open,false,gps,gps,Caracal caracal caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
57527501,2020/06/21 4:27 PM SAST,2020-06-21,2020-06-21 14:27:00 UTC,Africa/Johannesburg,731085,callumevans,Callum Evans,2020-08-25 09:25:05 UTC,2020-11-23 13:23:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57527501,https://inaturalist-open-data.s3.amazonaws.com/photos/91768443/medium.jpg,,"",,1,0,false,,"Zululand DC, South Africa",-28.015750305,31.1760429216,122,,,,122,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
58311001,Mon Aug 24 2020 05:37:10 GMT+0200 (GMT+2),2020-08-24,2020-08-24 03:37:10 UTC,Africa/Johannesburg,778039,paolocandotti,Paolo Candotti,2020-09-02 05:43:11 UTC,2020-09-02 16:16:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58311001,https://inaturalist-open-data.s3.amazonaws.com/photos/93084588/medium.jpg,,"",,4,0,false,3,"Cascades, Kloof, KZN, ZA",-29.776425995,30.8356325062,170,,,,170,,open,false,,,Caracal caracal caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
59483360,2020/08/30 1:33 PM SAST,2020-08-30,2020-08-30 11:33:00 UTC,Africa/Johannesburg,383144,tonyrebelo,Tony Rebelo,2020-09-13 19:17:28 UTC,2020-10-31 19:04:47 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/59483360,https://inaturalist-open-data.s3.amazonaws.com/photos/95033857/medium.jpeg,,"",,7,0,false,,"above the Interpretation centre, Tygerberg Nature Reserve",-33.8775863579,18.5974571596,10,,,,10,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
